edo_num,edo,tm,anio,s,ts,ssm
26,Sonora,3,2012,0.0846,8.46,0
26,Sonora,4,2012,0.0915,9.15,0
26,Sonora,1,2013,0.0985,9.85,0
26,Sonora,2,2013,0.0877,8.77,0
26,Sonora,3,2013,0.0667,6.67,0
26,Sonora,4,2013,0.0963,9.63,0
26,Sonora,1,2014,0.0625,6.25,0
26,Sonora,2,2014,0.102,10.2,0
26,Sonora,3,2014,0.0763,7.63,0
26,Sonora,4,2014,0.078,7.8,0
26,Sonora,1,2015,0.0738,7.38,0
26,Sonora,2,2015,0.0966,9.66,0
26,Sonora,3,2015,0.0658,6.58,0
26,Sonora,4,2015,0.1111,11.11,0
26,Sonora,1,2016,0.0738,7.38,0
26,Sonora,2,2016,0.0966,9.66,0
26,Sonora,3,2016,0.0658,6.58,0
26,Sonora,4,2016,0.1111,11.11,0
26,Sonora,1,2017,0.0938,9.38,0
26,Sonora,2,2017,0.1053,10.53,0
26,Sonora,3,2017,0.1438,14.38,0
26,Sonora,4,2017,0.0843,8.43,0
26,Sonora,1,2018,0.0941,9.41,0
26,Sonora,2,2018,0.1161,11.61,0
26,Sonora,3,2018,0.0947,9.47,0
26,Sonora,4,2018,0.1056,10.56,0
26,Sonora,1,2019,0.0701,7.01,0
26,Sonora,2,2019,0.0876,8.76,0
26,Sonora,3,2019,0.12,12,0
26,Sonora,4,2019,0.078,7.8,0
26,Sonora,1,2020,0.0585,5.85,0
26,Sonora,2,2020,0.0685,6.85,0
26,Sonora,3,2020,0.1029,10.29,0
26,Sonora,4,2020,0.1065,10.65,0
27,Tabasco,1,2004,0.1069,10.69,0
27,Tabasco,2,2004,0.1277,12.77,0
27,Tabasco,3,2004,0.0841,8.41,0
27,Tabasco,4,2004,0.1318,13.18,0
27,Tabasco,1,2005,0.127,12.7,0
27,Tabasco,2,2005,0.1724,17.24,0
27,Tabasco,3,2005,0.087,8.7,0
27,Tabasco,4,2005,0.122,12.2,0
27,Tabasco,1,2006,0.0866,8.66,0
27,Tabasco,2,2006,0.1064,10.64,0
27,Tabasco,3,2006,0.1556,15.56,0
27,Tabasco,4,2006,0.1027,10.27,0
27,Tabasco,1,2007,0.1241,12.41,0
27,Tabasco,2,2007,0.125,12.5,0
27,Tabasco,3,2007,0.1008,10.08,0
27,Tabasco,4,2007,0.1007,10.07,0
27,Tabasco,1,2008,0.0696,6.96,0
27,Tabasco,2,2008,0.0773,7.73,0
27,Tabasco,3,2008,0.1266,12.66,0
27,Tabasco,4,2008,0.0778,7.78,0
27,Tabasco,1,2009,0.0855,8.55,0
27,Tabasco,2,2009,0.1204,12.04,0
27,Tabasco,3,2009,0.0814,8.14,0
27,Tabasco,4,2009,0.1006,10.06,0
27,Tabasco,1,2010,0.1006,10.06,0
27,Tabasco,2,2010,0.0599,5.99,0
27,Tabasco,3,2010,0.1258,12.58,0
27,Tabasco,4,2010,0.0625,6.25,0
27,Tabasco,1,2011,0.1724,17.24,0
27,Tabasco,2,2011,0.1091,10.91,0
27,Tabasco,3,2011,0.14,14,0
27,Tabasco,4,2011,0.0719,7.19,0
27,Tabasco,1,2012,0.08,8,0
27,Tabasco,2,2012,0.087,8.7,0
27,Tabasco,3,2012,0.0933,9.33,0
27,Tabasco,4,2012,0.1635,16.35,0
27,Tabasco,1,2013,0.0903,9.03,0
27,Tabasco,2,2013,0.0641,6.41,0
27,Tabasco,3,2013,0.0976,9.76,0
27,Tabasco,4,2013,0.071,7.1,0
27,Tabasco,1,2014,0.0882,8.82,0
27,Tabasco,2,2014,0.0976,9.76,0
27,Tabasco,3,2014,0.0822,8.22,0
27,Tabasco,4,2014,0.0658,6.58,0
27,Tabasco,1,2015,0.0949,9.49,0
27,Tabasco,2,2015,0.067,6.7,0
27,Tabasco,3,2015,0.0982,9.82,0
27,Tabasco,4,2015,0.0769,7.69,0
27,Tabasco,1,2016,0.0962,9.62,0
27,Tabasco,2,2016,0.103,10.3,0
27,Tabasco,3,2016,0.0921,9.21,0
27,Tabasco,4,2016,0.0421,4.21,0
27,Tabasco,1,2017,0.0699,6.99,0
27,Tabasco,2,2017,0.0517,5.17,0
27,Tabasco,3,2017,0.0574,5.74,0
27,Tabasco,4,2017,0.0233,2.33,0
27,Tabasco,1,2018,0.0458,4.58,0
27,Tabasco,2,2018,0.0658,6.58,0
27,Tabasco,3,2018,0.0824,8.24,0
27,Tabasco,4,2018,0.0959,9.59,0
27,Tabasco,1,2019,0.0536,5.36,0
27,Tabasco,2,2019,0.0403,4.03,0
27,Tabasco,3,2019,0.0638,6.38,0
27,Tabasco,4,2019,0.0378,3.78,0
27,Tabasco,1,2020,0.0637,6.37,0
27,Tabasco,2,2020,0.0333,3.33,0
27,Tabasco,3,2020,0.0892,8.92,0
27,Tabasco,4,2020,0.0861,8.61,0
28,Tamaulipas,1,2004,0.093,9.3,0
28,Tamaulipas,2,2004,0.0464,4.64,0
28,Tamaulipas,3,2004,0.0815,8.15,0
28,Tamaulipas,4,2004,0.0569,5.69,0
28,Tamaulipas,1,2005,0.0787,7.87,0
28,Tamaulipas,2,2005,0.0699,6.99,0
28,Tamaulipas,3,2005,0.0746,7.46,0
28,Tamaulipas,4,2005,0.0637,6.37,0
28,Tamaulipas,1,2006,0.0408,4.08,0
28,Tamaulipas,2,2006,0.0584,5.84,0
28,Tamaulipas,3,2006,0.0838,8.38,0
28,Tamaulipas,4,2006,0.0863,8.63,0
28,Tamaulipas,1,2007,0.0678,6.78,0
28,Tamaulipas,2,2007,0.0515,5.15,0
28,Tamaulipas,3,2007,0.0797,7.97,0
28,Tamaulipas,4,2007,0.0694,6.94,0
28,Tamaulipas,1,2008,0.0385,3.85,0
28,Tamaulipas,2,2008,0.0584,5.84,0
28,Tamaulipas,3,2008,0.0592,5.92,0
28,Tamaulipas,4,2008,0.0574,5.74,0
28,Tamaulipas,1,2009,0.0576,5.76,0
28,Tamaulipas,2,2009,0.0823,8.23,0
28,Tamaulipas,3,2009,0.1124,11.24,0
28,Tamaulipas,4,2009,0.061,6.1,0
28,Tamaulipas,1,2010,0.0164,1.64,0
28,Tamaulipas,2,2010,0.0498,4.98,0
28,Tamaulipas,3,2010,0.0258,2.58,0
28,Tamaulipas,4,2010,0.0472,4.72,0
28,Tamaulipas,1,2011,0.0625,6.25,0
28,Tamaulipas,2,2011,0.0491,4.91,0
28,Tamaulipas,3,2011,0.0288,2.88,0
28,Tamaulipas,4,2011,0.0042,0.42,0
28,Tamaulipas,1,2012,0.0442,4.42,0
28,Tamaulipas,2,2012,0.0342,3.42,0
28,Tamaulipas,3,2012,0.028,2.8,0
28,Tamaulipas,4,2012,0.0476,4.76,0
28,Tamaulipas,1,2013,0.0411,4.11,0
28,Tamaulipas,2,2013,0.0958,9.58,0
28,Tamaulipas,3,2013,0.0662,6.62,0
28,Tamaulipas,4,2013,0.0265,2.65,0
28,Tamaulipas,1,2014,0.0452,4.52,0
28,Tamaulipas,2,2014,0.039,3.9,0
28,Tamaulipas,3,2014,0.0343,3.43,0
28,Tamaulipas,4,2014,0.0704,7.04,0
28,Tamaulipas,1,2015,0.044,4.4,0
28,Tamaulipas,2,2015,0.051,5.1,0
28,Tamaulipas,3,2015,0.0897,8.97,0
28,Tamaulipas,4,2015,0.049,4.9,0
28,Tamaulipas,1,2016,0.0387,3.87,0
28,Tamaulipas,2,2016,0.09,9,0
28,Tamaulipas,3,2016,0.0607,6.07,0
28,Tamaulipas,4,2016,0.0565,5.65,0
28,Tamaulipas,1,2017,0.0267,2.67,0
28,Tamaulipas,2,2017,0.0394,3.94,0
28,Tamaulipas,3,2017,0.043,4.3,0
28,Tamaulipas,4,2017,0.0288,2.88,0
28,Tamaulipas,1,2018,0.0394,3.94,0
28,Tamaulipas,2,2018,0.0324,3.24,0
28,Tamaulipas,3,2018,0.045,4.5,0
28,Tamaulipas,4,2018,0.04,4,0
28,Tamaulipas,1,2019,0.0364,3.64,0
28,Tamaulipas,2,2019,0.08,8,0
28,Tamaulipas,3,2019,0.0542,5.42,0
28,Tamaulipas,4,2019,0.0314,3.14,0
28,Tamaulipas,1,2020,0.0409,4.09,0
28,Tamaulipas,2,2020,0.0671,6.71,0
28,Tamaulipas,3,2020,0.0455,4.55,0
28,Tamaulipas,4,2020,0.0488,4.88,0
29,Tlaxcala,1,2004,0.0484,4.84,0
29,Tlaxcala,2,2004,0.0952,9.52,0
29,Tlaxcala,3,2004,0.0233,2.33,0
29,Tlaxcala,4,2004,0.0698,6.98,0
29,Tlaxcala,1,2005,0.15,15,0
29,Tlaxcala,2,2005,0.1481,14.81,0
29,Tlaxcala,3,2005,0.0784,7.84,0
29,Tlaxcala,4,2005,0.0179,1.79,0
29,Tlaxcala,1,2006,0.1613,16.13,0
29,Tlaxcala,2,2006,0.0545,5.45,0
29,Tlaxcala,3,2006,0.0392,3.92,0
29,Tlaxcala,4,2006,0.04,4,0
29,Tlaxcala,1,2007,0.0152,1.52,0
29,Tlaxcala,2,2007,0.02,2,0
29,Tlaxcala,3,2007,0.0588,5.88,0
29,Tlaxcala,4,2007,0.0357,3.57,0
29,Tlaxcala,1,2008,0,0,0
29,Tlaxcala,2,2008,0.0588,5.88,0
29,Tlaxcala,3,2008,0.1,10,0
29,Tlaxcala,4,2008,0.0238,2.38,0
29,Tlaxcala,1,2009,0.0571,5.71,0
29,Tlaxcala,2,2009,0.1,10,0
29,Tlaxcala,3,2009,0.0189,1.89,0
29,Tlaxcala,4,2009,0.0263,2.63,0
29,Tlaxcala,1,2010,0,0,0
29,Tlaxcala,2,2010,0.0656,6.56,0
29,Tlaxcala,3,2010,0.04,4,0
29,Tlaxcala,4,2010,0.0513,5.13,0
29,Tlaxcala,1,2011,0.1127,11.27,0
29,Tlaxcala,2,2011,0.0806,8.06,0
29,Tlaxcala,3,2011,0.125,12.5,0
29,Tlaxcala,4,2011,0.0938,9.38,0
29,Tlaxcala,1,2012,0.029,2.9,0
29,Tlaxcala,2,2012,0.125,12.5,0
29,Tlaxcala,3,2012,0.0984,9.84,0
29,Tlaxcala,4,2012,0.0678,6.78,0
29,Tlaxcala,1,2013,0.0723,7.23,0
29,Tlaxcala,2,2013,0.0492,4.92,0
29,Tlaxcala,3,2013,0.0351,3.51,0
29,Tlaxcala,4,2013,0.1563,15.63,0
29,Tlaxcala,1,2014,0.1207,12.07,0
29,Tlaxcala,2,2014,0.1017,10.17,0
29,Tlaxcala,3,2014,0.1224,12.24,0
29,Tlaxcala,4,2014,0.0806,8.06,0
29,Tlaxcala,1,2015,0.0727,7.27,0
29,Tlaxcala,2,2015,0.0921,9.21,0
29,Tlaxcala,3,2015,0.0588,5.88,0
29,Tlaxcala,4,2015,0.1053,10.53,0
29,Tlaxcala,1,2016,0.0674,6.74,0
29,Tlaxcala,2,2016,0.125,12.5,0
29,Tlaxcala,3,2016,0.0645,6.45,0
29,Tlaxcala,4,2016,0.0667,6.67,0
29,Tlaxcala,1,2017,0.1176,11.76,0
29,Tlaxcala,2,2017,0.125,12.5,0
29,Tlaxcala,3,2017,0.087,8.7,0
29,Tlaxcala,4,2017,0.0417,4.17,0
29,Tlaxcala,1,2018,0.0455,4.55,0
29,Tlaxcala,2,2018,0.1304,13.04,0
29,Tlaxcala,3,2018,0.0964,9.64,0
29,Tlaxcala,4,2018,0.1324,13.24,0
29,Tlaxcala,1,2019,0.1404,14.04,0
29,Tlaxcala,2,2019,0.12,12,0
29,Tlaxcala,3,2019,0.1447,14.47,0
29,Tlaxcala,4,2019,0.0147,1.47,0
29,Tlaxcala,1,2020,0.1014,10.14,0
29,Tlaxcala,2,2020,0.069,6.9,0
29,Tlaxcala,3,2020,0.0125,1.25,0
29,Tlaxcala,4,2020,0.0476,4.76,0
30,Veracruz,1,2004,0.0436,4.36,0
30,Veracruz,2,2004,0.0856,8.56,0
30,Veracruz,3,2004,0.0706,7.06,0
30,Veracruz,4,2004,0.0495,4.95,0
30,Veracruz,1,2005,0.0592,5.92,0
30,Veracruz,2,2005,0.0435,4.35,0
30,Veracruz,3,2005,0.0486,4.86,0
30,Veracruz,4,2005,0.047,4.7,0
30,Veracruz,1,2006,0.0361,3.61,0
30,Veracruz,2,2006,0.046,4.6,0
30,Veracruz,3,2006,0.0541,5.41,0
30,Veracruz,4,2006,0.0457,4.57,0
30,Veracruz,1,2007,0.0616,6.16,0
30,Veracruz,2,2007,0.0529,5.29,0
30,Veracruz,3,2007,0.0334,3.34,0
30,Veracruz,4,2007,0.0378,3.78,0
30,Veracruz,1,2008,0.0374,3.74,0
30,Veracruz,2,2008,0.0398,3.98,0
30,Veracruz,3,2008,0.0504,5.04,0
30,Veracruz,4,2008,0.042,4.2,0
30,Veracruz,1,2009,0.0446,4.46,0
30,Veracruz,2,2009,0.0752,7.52,0
30,Veracruz,3,2009,0.0554,5.54,0
30,Veracruz,4,2009,0.0445,4.45,0
30,Veracruz,1,2010,0.0487,4.87,0
30,Veracruz,2,2010,0.049,4.9,0
30,Veracruz,3,2010,0.0622,6.22,0
30,Veracruz,4,2010,0.0458,4.58,0
30,Veracruz,1,2011,0.0587,5.87,0
30,Veracruz,2,2011,0.0426,4.26,0
30,Veracruz,3,2011,0.0604,6.04,0
30,Veracruz,4,2011,0.0379,3.79,0
30,Veracruz,1,2012,0.0507,5.07,0
30,Veracruz,2,2012,0.0549,5.49,0
30,Veracruz,3,2012,0.0433,4.33,0
30,Veracruz,4,2012,0.0361,3.61,0
30,Veracruz,1,2013,0.0478,4.78,0
30,Veracruz,2,2013,0.0444,4.44,0
30,Veracruz,3,2013,0.0531,5.31,0
30,Veracruz,4,2013,0.0415,4.15,0
30,Veracruz,1,2014,0.0537,5.37,0
30,Veracruz,2,2014,0.0633,6.33,0
30,Veracruz,3,2014,0.0544,5.44,0
30,Veracruz,4,2014,0.0507,5.07,0
30,Veracruz,1,2015,0.0409,4.09,0
30,Veracruz,2,2015,0.0421,4.21,0
30,Veracruz,3,2015,0.0259,2.59,0
30,Veracruz,4,2015,0.0419,4.19,0
30,Veracruz,1,2016,0.0144,1.44,0
30,Veracruz,2,2016,0.0417,4.17,0
30,Veracruz,3,2016,0.037,3.7,0
30,Veracruz,4,2016,0.0276,2.76,0
30,Veracruz,1,2017,0.0407,4.07,0
30,Veracruz,2,2017,0.0463,4.63,0
30,Veracruz,3,2017,0.0238,2.38,0
30,Veracruz,4,2017,0.0453,4.53,0
30,Veracruz,1,2018,0.0383,3.83,0
30,Veracruz,2,2018,0.0539,5.39,0
30,Veracruz,3,2018,0.0541,5.41,0
30,Veracruz,4,2018,0.0563,5.63,0
30,Veracruz,1,2019,0.0397,3.97,0
30,Veracruz,2,2019,0.0293,2.93,0
30,Veracruz,3,2019,0.0342,3.42,0
30,Veracruz,4,2019,0.0344,3.44,0
30,Veracruz,1,2020,0.0789,7.89,0
30,Veracruz,2,2020,0.0475,4.75,0
30,Veracruz,3,2020,0.0703,7.03,0
30,Veracruz,4,2020,0.0492,4.92,0
31,Yucatán,1,2004,0.1385,13.85,0
31,Yucatán,2,2004,0.1692,16.92,0
31,Yucatán,3,2004,0.1282,12.82,0
31,Yucatán,4,2004,0.2222,22.22,0
31,Yucatán,1,2005,0.129,12.9,0
31,Yucatán,2,2005,0.1471,14.71,0
31,Yucatán,3,2005,0.1385,13.85,0
31,Yucatán,4,2005,0.1,10,0
31,Yucatán,1,2006,0.1707,17.07,0
31,Yucatán,2,2006,0.1754,17.54,0
31,Yucatán,3,2006,0.1605,16.05,0
31,Yucatán,4,2006,0.1882,18.82,0
31,Yucatán,1,2007,0.163,16.3,0
31,Yucatán,2,2007,0.0964,9.64,0
31,Yucatán,3,2007,0.1266,12.66,0
31,Yucatán,4,2007,0.1319,13.19,0
31,Yucatán,1,2008,0.1912,19.12,0
31,Yucatán,2,2008,0.2286,22.86,0
31,Yucatán,3,2008,0.1471,14.71,0
31,Yucatán,4,2008,0.1408,14.08,0
31,Yucatán,1,2009,0.2027,20.27,0
31,Yucatán,2,2009,0.1717,17.17,0
31,Yucatán,3,2009,0.1633,16.33,0
31,Yucatán,4,2009,0.1954,19.54,0
31,Yucatán,1,2010,0.1772,17.72,0
31,Yucatán,2,2010,0.2319,23.19,0
31,Yucatán,3,2010,0.1548,15.48,0
31,Yucatán,4,2010,0.2078,20.78,0
31,Yucatán,1,2011,0.2073,20.73,0
31,Yucatán,2,2011,0.1618,16.18,0
31,Yucatán,3,2011,0.3103,31.03,0
31,Yucatán,4,2011,0.1519,15.19,0
31,Yucatán,1,2012,0.2237,22.37,0
31,Yucatán,2,2012,0.1528,15.28,0
31,Yucatán,3,2012,0.1728,17.28,0
31,Yucatán,4,2012,0.0972,9.72,0
31,Yucatán,1,2013,0.0909,9.09,0
31,Yucatán,2,2013,0.2254,22.54,0
31,Yucatán,3,2013,0.1111,11.11,0
31,Yucatán,4,2013,0.1333,13.33,0
31,Yucatán,1,2014,0.1159,11.59,0
31,Yucatán,2,2014,0.0824,8.24,0
31,Yucatán,3,2014,0.2262,22.62,0
31,Yucatán,4,2014,0.175,17.5,0
31,Yucatán,1,2015,0.1538,15.38,0
31,Yucatán,2,2015,0.225,22.5,0
31,Yucatán,3,2015,0.1176,11.76,0
31,Yucatán,4,2015,0.1818,18.18,0
31,Yucatán,1,2016,0.2031,20.31,0
31,Yucatán,2,2016,0.1515,15.15,0
31,Yucatán,3,2016,0.1895,18.95,0
31,Yucatán,4,2016,0.1034,10.34,0
31,Yucatán,1,2017,0.1029,10.29,0
31,Yucatán,2,2017,0.1667,16.67,0
31,Yucatán,3,2017,0.1791,17.91,0
31,Yucatán,4,2017,0.0923,9.23,0
31,Yucatán,1,2018,0.1216,12.16,0
31,Yucatán,2,2018,0.1648,16.48,0
31,Yucatán,3,2018,0.1919,19.19,0
31,Yucatán,4,2018,0.1398,13.98,0
31,Yucatán,1,2019,0.1685,16.85,0
31,Yucatán,2,2019,0.2029,20.29,0
31,Yucatán,3,2019,0.2289,22.89,0
31,Yucatán,4,2019,0.1707,17.07,0
31,Yucatán,1,2020,0.3167,31.67,0
31,Yucatán,2,2020,0.1912,19.12,0
31,Yucatán,3,2020,0.2283,22.83,0
31,Yucatán,4,2020,0.1972,19.72,0
32,Zacatecas,1,2004,0.0253,2.53,0
32,Zacatecas,2,2004,0.0714,7.14,0
32,Zacatecas,3,2004,0.0167,1.67,0
32,Zacatecas,4,2004,0.0488,4.88,0
32,Zacatecas,1,2005,0.039,3.9,0
32,Zacatecas,2,2005,0.0814,8.14,0
32,Zacatecas,3,2005,0.1282,12.82,0
32,Zacatecas,4,2005,0.0366,3.66,0
32,Zacatecas,1,2006,0.039,3.9,0
32,Zacatecas,2,2006,0.0241,2.41,0
32,Zacatecas,3,2006,0.0563,5.63,0
32,Zacatecas,4,2006,0.0426,4.26,0
32,Zacatecas,1,2007,0.0122,1.22,0
32,Zacatecas,2,2007,0.0741,7.41,0
32,Zacatecas,3,2007,0.0641,6.41,0
32,Zacatecas,4,2007,0.0633,6.33,0
32,Zacatecas,1,2008,0.0103,1.03,0
32,Zacatecas,2,2008,0.0515,5.15,0
32,Zacatecas,3,2008,0.0135,1.35,0
32,Zacatecas,4,2008,0.0349,3.49,0
32,Zacatecas,1,2009,0.0326,3.26,0
32,Zacatecas,2,2009,0.068,6.8,0
32,Zacatecas,3,2009,0.096,9.6,0
32,Zacatecas,4,2009,0.031,3.1,0
32,Zacatecas,1,2010,0.0515,5.15,0
32,Zacatecas,2,2010,0.0667,6.67,0
32,Zacatecas,3,2010,0.0769,7.69,0
32,Zacatecas,4,2010,0.0283,2.83,0
32,Zacatecas,1,2011,0.0515,5.15,0
32,Zacatecas,2,2011,0.1083,10.83,0
32,Zacatecas,3,2011,0.0392,3.92,0
32,Zacatecas,4,2011,0.1,10,0
32,Zacatecas,1,2012,0.0536,5.36,0
32,Zacatecas,2,2012,0.05,5,0
32,Zacatecas,3,2012,0.0485,4.85,0
32,Zacatecas,4,2012,0.0231,2.31,0
32,Zacatecas,1,2013,0.0603,6.03,0
32,Zacatecas,2,2013,0.0333,3.33,0
32,Zacatecas,3,2013,0.0549,5.49,0
32,Zacatecas,4,2013,0.0112,1.12,0
32,Zacatecas,1,2014,0.0769,7.69,0
32,Zacatecas,2,2014,0.1011,10.11,0
32,Zacatecas,3,2014,0.0602,6.02,0
32,Zacatecas,4,2014,0.0515,5.15,0
32,Zacatecas,1,2015,0.0989,9.89,0
32,Zacatecas,2,2015,0.0619,6.19,0
32,Zacatecas,3,2015,0.0885,8.85,0
32,Zacatecas,4,2015,0.0842,8.42,0
32,Zacatecas,1,2016,0.0661,6.61,0
32,Zacatecas,2,2016,0.0325,3.25,0
32,Zacatecas,3,2016,0.0323,3.23,0
32,Zacatecas,4,2016,0.0738,7.38,0
32,Zacatecas,1,2017,0.0821,8.21,0
32,Zacatecas,2,2017,0.12,12,0
32,Zacatecas,3,2017,0.0692,6.92,0
32,Zacatecas,4,2017,0.0857,8.57,0
32,Zacatecas,1,2018,0.0821,8.21,0
32,Zacatecas,2,2018,0.1009,10.09,0
32,Zacatecas,3,2018,0.0244,2.44,0
32,Zacatecas,4,2018,0.0236,2.36,0
32,Zacatecas,1,2019,0.0897,8.97,0
32,Zacatecas,2,2019,0.0074,0.74,0
32,Zacatecas,3,2019,0.0273,2.73,0
32,Zacatecas,4,2019,0.073,7.3,0
32,Zacatecas,1,2020,0.0494,4.94,0
32,Zacatecas,2,2020,0.0852,8.52,0
32,Zacatecas,3,2020,0.055,5.5,0
32,Zacatecas,4,2020,0.0588,5.88,0
